"","Sp","Count"
"79","Rhinolophus_paradoxolophus",0.201240875912409
"80","Scotophilus_viridis",0.201094890510949
"81","Myotis_mystacinus",0.20043795620438
"82","Rhinolophus_coelophyllus",0.20043795620438
"83","Myotis_nattereri",0.20036496350365
"84","Rhinolophus_shortridgei",0.20036496350365
"85","Neoromicia_tenuipinnis",0.20021897810219
"86","Pipistrellus_kuhlii",0.19970802919708
"87","Hipposideros_diadema",0.199489051094891
"88","Myotis_bechsteinii",0.199343065693431
"89","Scotoecus_hirundo",0.199343065693431
"90","Myotis_rosseti",0.199051094890511
"91","Epomophorus_wahlbergi",0.198978102189781
"92","Rhinolophus_shameli",0.198759124087591
"93","Pteropus_giganteus",0.198540145985401
"94","Falsistrellus_affinis",0.198394160583942
"95","Neoromicia_capensis",0.198394160583942
"96","Hipposideros_lylei",0.197883211678832
"97","Murina_suilla",0.197518248175182
"98","Myotis_annectans",0.197518248175182
"99","Pipistrellus_nathusii",0.197518248175182
"100","Arielulus_circumdatus",0.197445255474453
"101","Epomophorus_minor",0.197080291970803
"102","Kerivoula_lanosa",0.196861313868613
"103","Cynopterus_titthaecheilus",0.196496350364964
"104","Myotis_bocagii",0.196496350364964
"105","Cynopterus_minutus",0.196350364963504
"106","Kerivoula_pellucida",0.196350364963504
"107","Rhinolophus_fumigatus",0.196350364963504
"108","Nyctalus_plancyi",0.196277372262774
"109","Murina_leucogaster",0.195839416058394
"110","Epomophorus_gambianus",0.195474452554745
"111","Pipistrellus_rueppellii",0.195474452554745
"112","Myotis_emarginatus",0.195328467153285
"113","Myotis_adversus",0.195109489051095
"114","Pipistrellus_stenopterus",0.194817518248175
"115","Rhinolophus_siamensis",0.194744525547445
"116","Myotis_ridleyi",0.194671532846715
"117","Rhinolophus_blasii",0.194671532846715
"118","Rhinolophus_yunanensis",0.194233576642336
"119","Mimetillus_moloneyi",0.194160583941606
"120","Pipistrellus_rusticus",0.193868613138686
"121","Nanonycteris_veldkampii",0.193649635036496
"122","Nycticeinops_schlieffeni",0.193576642335766
"123","Scotonycteris_zenkeri",0.193284671532847
"124","Epomops_franqueti",0.192408759124088
"125","Neoromicia_guineensis",0.192408759124088
"126","Megaerops_ecaudatus",0.192262773722628
"127","Philetor_brachypterus",0.192116788321168
"128","Barbastella_barbastellus",0.192043795620438
"129","Rhinolophus_landeri",0.192043795620438
"130","Myotis_brandtii",0.191678832116788
"131","Plecotus_austriacus",0.191532846715328
"132","Rhinolophus_hipposideros",0.191532846715328
"133","Myotis_welwitschii",0.191459854014599
"134","Scotophilus_leucogaster",0.191459854014599
"135","Myotis_nipalensis",0.191094890510949
"136","Penthetor_lucasi",0.191021897810219
"137","Eptesicus_bottae",0.190948905109489
"138","Rhinolophus_alcyone",0.190875912408759
"139","Glauconycteris_variegata",0.190802919708029
"140","Plecotus_auritus",0.190802919708029
"141","Scotophilus_nux",0.190802919708029
"142","Miniopterus_magnater",0.190729927007299
"143","Eptesicus_pachyotis",0.190656934306569
"144","Glauconycteris_poensis",0.190656934306569
"145","Pipistrellus_hesperidus",0.19014598540146
"146","Hypsugo_savii",0.19
"147","Myotis_fimbriatus",0.19
"148","Myotis_tricolor",0.18992700729927
"149","Balionycteris_maculata",0.18956204379562
"150","Chironax_melanocephalus",0.189416058394161
"151","Scotoecus_albofuscus",0.189343065693431
"152","Epomophorus_labiatus",0.189051094890511
"153","Myotis_frater",0.189051094890511
"154","Scotophilus_nigrita",0.188905109489051
"155","Glauconycteris_argentata",0.188832116788321
"156","Megaderma_lyra",0.188686131386861
"157","Myonycteris_torquata",0.188686131386861
"158","Kerivoula_intermedia",0.188321167883212
"159","Megaloglossus_woermanni",0.188248175182482
"160","Eonycteris_major",0.187810218978102
"161","Pteropus_lylei",0.187737226277372
"162","Dyacopterus_spadiceus",0.187518248175182
"163","Epomops_buettikoferi",0.187518248175182
"164","Vespertilio_murinus",0.187299270072993
"165","Rhinolophus_hildebrandtii",0.187226277372263
"166","Epomophorus_crypturus",0.187080291970803
"167","Scotophilus_collinus",0.187080291970803
"168","Dyacopterus_brooksi",0.186569343065693
"169","Rhinolophus_clivosus",0.186496350364964
"170","Myotis_capaccinii",0.186423357664234
"171","Pipistrellus_nanulus",0.186423357664234
"172","Hipposideros_galeritus",0.186131386861314
"173","Glauconycteris_beatrix",0.186058394160584
"174","Megaderma_spasma",0.185912408759124
"175","Epomophorus_minimus",0.185547445255474
"176","Aselliscus_stoliczkanus",0.185328467153285
"177","Nyctalus_lasiopterus",0.185255474452555
"178","Epomops_dobsonii",0.184817518248175
"179","Kerivoula_minuta",0.184598540145985
"180","Casinycteris_argynnis",0.183722627737226
"181","Pteropus_intermedius",0.183649635036496
"182","Nyctalus_noctula",0.183503649635037
"183","Pipistrellus_inexspectatus",0.183503649635037
"184","Taphozous_melanopogon",0.182919708029197
"185","Phoniscus_atrox",0.182700729927007
"186","Pipistrellus_pygmaeus",0.182700729927007
"187","Murina_huttoni",0.182627737226277
"188","Scotonycteris_ophiodon",0.182408759124088
"189","Kerivoula_argentata",0.181970802919708
"190","Rhinolophus_eloquens",0.181824817518248
"191","Plerotes_anchietae",0.181751824817518
"192","Rhinolophus_rouxii",0.181751824817518
"193","Myotis_dasycneme",0.181678832116788
"194","Rhinolophus_mehelyi",0.181386861313869
"195","Kerivoula_phalaena",0.181240875912409
"196","Aethalops_alecto",0.181094890510949
"197","Kerivoula_lenis",0.180583941605839
"198","Cynopterus_luzoniensis",0.180510948905109
"199","Rhinolophus_euryale",0.18043795620438
"200","Rhinolophus_sedulus",0.18036496350365
"201","Chaerephon_plicatus",0.18029197080292
"202","Rousettus_spinalatus",0.18014598540146
"203","Kerivoula_whiteheadi",0.179197080291971
"204","Myotis_albescens",0.179124087591241
"205","Eptesicus_nasutus",0.178978102189781
"206","Kerivoula_smithii",0.178613138686131
"207","Megaerops_wetmorei",0.178394160583942
"208","Myotis_keaysi",0.178394160583942
"209","Epomophorus_angolensis",0.178248175182482
"210","Rhinolophus_borneensis",0.178175182481752
"211","Eptesicus_nilssonii",0.177737226277372
"212","Kerivoula_cuprosa",0.177518248175182
"213","Laephotis_wintoni",0.177299270072993
"214","Murina_aenea",0.177153284671533
"215","Glauconycteris_humeralis",0.176934306569343
"216","Rousettus_lanosus",0.176569343065693
"217","Micropteropus_intermedius",0.175985401459854
"218","Neoromicia_zuluensis",0.175985401459854
"219","Pteropus_hypomelanus",0.175766423357664
"220","Hipposideros_pratti",0.175620437956204
"221","Plecotus_kolombatovici",0.175401459854015
"222","Otonycteris_hemprichii",0.175182481751825
"223","Myotis_nigricans",0.174525547445255
"224","Neoromicia_melckorum",0.174525547445255
"225","Myotis_ater",0.174306569343066
"226","Myotis_oxyotus",0.174233576642336
"227","Eptesicus_brasiliensis",0.173795620437956
"228","Myotis_macrodactylus",0.173722627737226
"229","Nyctalus_aviator",0.173722627737226
"230","Rhinolophus_swinnyi",0.173503649635037
"231","Rhinolophus_philippinensis",0.172116788321168
"232","Eptesicus_gobiensis",0.172043795620438
"233","Myotis_macrotarsus",0.171970802919708
"234","Vespertilio_sinensis",0.171824817518248
"235","Falsistrellus_mordax",0.171751824817518
"236","Lasiurus_blossevillii",0.171459854014599
"237","Rhinolophus_celebensis",0.171313868613139
"238","Glauconycteris_egeria",0.171021897810219
"239","Miniopterus_pusillus",0.170875912408759
"240","Myotis_scotti",0.170656934306569
"241","Laephotis_botswanae",0.17036496350365
"242","Rhinolophus_simulator",0.17029197080292
"243","Rhinolophus_denti",0.17
"244","Rhogeessa_io",0.16985401459854
"245","Eptesicus_hottentotus",0.16970802919708
"246","Aethalops_aequalis",0.169343065693431
"247","Lasiurus_ega",0.169197080291971
"248","Myotis_riparius",0.169197080291971
"249","Myotis_moluccarum",0.169124087591241
"250","Ptenochirus_jagori",0.169051094890511
"251","Hipposideros_bicolor",0.168978102189781
"252","Rousettus_bidens",0.168832116788321
"253","Rhinolophus_robinsoni",0.168759124087591
"254","Neoromicia_helios",0.168686131386861
"255","Eptesicus_furinalis",0.168540145985401
"256","Rhinolophus_arcuatus",0.168029197080292
"257","Glauconycteris_alboguttata",0.167664233576642
"258","Myotis_pequinius",0.167664233576642
"259","Hesperoptenus_tomesi",0.167591240875912
"260","Myotis_punicus",0.167591240875912
"261","Taphozous_longimanus",0.167518248175182
"262","Myotis_elegans",0.167445255474453
"263","Myotis_sicarius",0.167445255474453
"264","Rhinolophus_guineensis",0.167372262773723
"265","Lasiurus_egregius",0.167299270072993
"266","Myonycteris_relicta",0.167299270072993
"267","Scotozous_dormeri",0.167299270072993
"268","Rousettus_madagascariensis",0.167226277372263
"269","Nyctalus_montanus",0.166934306569343
"270","Rhogeessa_minutilla",0.166496350364963
"271","Hypsugo_macrotis",0.166350364963504
"272","Eptesicus_fuscus",0.166277372262774
"273","Pteropus_griseus",0.166058394160584
"274","Myotis_melanorhinus",0.165985401459854
"275","Acerodon_jubatus",0.165839416058394
"276","Saccolaimus_saccolaimus",0.165255474452555
"277","Hipposideros_caffer",0.165182481751825
"278","Myotis_fortidens",0.164890510948905
"279","Eptesicus_andinus",0.164671532846715
"280","Cynopterus_nusatenggara",0.164598540145985
"281","Rousettus_celebensis",0.164598540145985
"282","Pteropus_lombocensis",0.164452554744526
"283","Rhinolophus_darlingi",0.164233576642336
"284","Ptenochirus_minor",0.164160583941606
"285","Scotophilus_nucella",0.164087591240876
"286","Myotis_yumanensis",0.163795620437956
"287","Myotis_longipes",0.163722627737226
"288","Chaerephon_ansorgei",0.163649635036496
"289","Myotis_schaubi",0.163576642335766
"290","Myotis_thysanodes",0.163576642335766
"291","Eptesicus_diminutus",0.163503649635036
"292","Harpyionycteris_whiteheadi",0.163430656934307
"293","Myotis_bombinus",0.163430656934307
"294","Chaerephon_pumilus",0.163357664233577
"295","Myotis_ikonnikovi",0.163211678832117
"296","Pteropus_leucopterus",0.162919708029197
"297","Pipistrellus_westralis",0.162846715328467
"298","Myotis_levis",0.162627737226277
"299","Myotis_simus",0.162408759124088
"300","Eidolon_dupreanum",0.162189781021898
"301","Pteropus_scapulatus",0.162189781021898
"302","Acerodon_mackloti",0.162043795620438
"303","Rhinolophus_creaghi",0.161970802919708
"304","Eptesicus_floweri",0.161897810218978
"305","Miniopterus_schreibersii",0.161824817518248
"306","Murina_rozendaali",0.161824817518248
"307","Myotis_macropus",0.161824817518248
"308","Rhogeessa_tumida",0.161824817518248
"309","Tadarida_teniotis",0.161824817518248
"310","Antrozous_pallidus",0.161605839416058
"311","Lasiurus_intermedius",0.161313868613139
"312","Lasiurus_cinereus",0.161240875912409
"313","Myonycteris_brachycephala",0.161167883211679
"314","Eptesicus_chiriquinus",0.161167883211679
"315","Dobsonia_crenulata",0.161094890510949
"316","Myotis_velifer",0.160948905109489
"317","Pteropus_keyensis",0.160948905109489
"318","Bauerus_dubiaquercus",0.160875912408759
"319","Myotis_davidii",0.160802919708029
"320","Pipistrellus_papuanus",0.160802919708029
"321","Eonycteris_robusta",0.160729927007299
"322","Haplonycteris_fischeri",0.160583941605839
"323","Dobsonia_peronii",0.160510948905109
"324","Lasiurus_xanthinus",0.160510948905109
"325","Thoopterus_nigrescens",0.160510948905109
"326","Myotis_californicus",0.16043795620438
"327","Hipposideros_cyclops",0.16029197080292
"328","Histiotus_montanus",0.16021897810219
"329","Styloctenium_wallacei",0.16021897810219
"330","Murina_hilgendorfi",0.16007299270073
"331","Myotis_goudoti",0.16007299270073
"332","Taphozous_theobaldi",0.16007299270073
"333","Pipistrellus_deserti",0.15985401459854
"334","Pteropus_neohibernicus",0.15985401459854
"335","Nycteris_thebaica",0.15970802919708
"336","Dobsonia_minor",0.15956204379562
"337","Falsistrellus_petersi",0.15956204379562
"338","Asellia_tridens",0.159416058394161
"339","Hipposideros_ruber",0.159416058394161
"340","Hipposideros_cervinus",0.159197080291971
"341","Tadarida_aegyptiaca",0.159197080291971
"342","Eptesicus_matroka",0.159124087591241
"343","Pipistrellus_hesperus",0.159124087591241
"344","Pipistrellus_angulatus",0.159051094890511
"345","Pipistrellus_collinus",0.159051094890511
"346","Rhinolophus_subbadius",0.159051094890511
"347","Myotis_ruber",0.158978102189781
"348","Myotis_nesopolus",0.158905109489051
"349","Scotophilus_celebensis",0.158832116788321
"350","Pteropus_macrotis",0.158759124087591
"351","Pteropus_mahaganus",0.158686131386861
"352","Pteropus_alecto",0.158248175182482
"353","Rousettus_obliviosus",0.158102189781022
"354","Pteropus_admiralitatum",0.158029197080292
"355","Acerodon_celebensis",0.157956204379562
"356","Nyctimene_cephalotes",0.157956204379562
"357","Rhinolophus_bocharicus",0.157956204379562
"358","Harpyionycteris_celebensis",0.157883211678832
"359","Hipposideros_grandis",0.157883211678832
"360","Dobsonia_exoleta",0.157810218978102
"361","Kerivoula_flora",0.157810218978102
"362","Otopteropus_cartilagonodus",0.157810218978102
"363","Pipistrellus_subflavus",0.157810218978102
"364","Myotis_auriculus",0.157664233576642
"365","Rhogeessa_parvula",0.157518248175183
"366","Cistugo_seabrae",0.157372262773723
"367","Mops_condylurus",0.157080291970803
"368","Pteropus_conspicillatus",0.157080291970803
"369","Myotis_volans",0.157007299270073
"370","Pteropus_woodfordi",0.157007299270073
"371","Scotoecus_pallidus",0.156934306569343
"372","Corynorhinus_mexicanus",0.156861313868613
"373","Pipistrellus_adamsi",0.156715328467153
"374","Myotis_hajastanicus",0.156642335766423
"375","Pteropus_rayneri",0.156642335766423
"376","Pteropus_pumilus",0.156496350364964
"377","Pteropus_speciosus",0.156496350364964
"378","Nyctophilus_geoffroyi",0.156423357664234
"379","Myotis_dominicensis",0.156350364963504
"380","Rhinolophus_rex",0.156350364963504
"381","Myotis_hermani",0.156277372262774
"382","Rhinolophus_virgo",0.156277372262774
"383","Histiotus_velatus",0.156204379562044
"384","Myotis_bucharensis",0.156131386861314
"385","Myotis_occultus",0.156131386861314
"386","Pteropus_samoensis",0.156131386861314
"387","Hipposideros_doriae",0.156058394160584
"388","Rhinolophus_deckenii",0.156058394160584
"389","Corynorhinus_townsendii",0.155912408759124
"390","Megaerops_kusnotoi",0.155912408759124
"391","Pteropus_personatus",0.155766423357664
"392","Pteropus_ocularis",0.155693430656934
"393","Acerodon_leucotis",0.155620437956204
"394","Syconycteris_australis",0.155547445255474
"395","Scotorepens_sanborni",0.155474452554745
"396","Hipposideros_dyacorum",0.155401459854015
"397","Laephotis_angolensis",0.155328467153285
"398","Pteropus_pohlei",0.155328467153285
"399","Rhinolophus_subrufus",0.155328467153285
"400","Dobsonia_anderseni",0.155255474452555
"401","Rhinolophus_inops",0.155255474452555
"402","Nycteris_tragata",0.155182481751825
"403","Pteropus_dasymallus",0.155109489051095
"404","Pteropus_tuberculatus",0.155036496350365
"405","Chalinolobus_nigrogriseus",0.155036496350365
"406","Vespadelus_troughtoni",0.155036496350365
"407","Dobsonia_pannietensis",0.154963503649635
"408","Rhinolophus_beddomei",0.154963503649635
"409","Murina_florium",0.154817518248175
"410","Pteropus_melanotus",0.154817518248175
"411","Chaerephon_aloysiisabaudiae",0.154671532846715
"412","Pteropus_rennelli",0.154671532846715
"413","Rhinolophus_euryotis",0.154671532846715
"414","Eudiscopus_denticulus",0.154525547445255
"415","Idionycteris_phyllotis",0.154452554744526
"416","Pteropus_seychellensis",0.154233576642336
"417","Hipposideros_ridleyi",0.154160583941606
"418","Hypsugo_kitcheneri",0.154160583941606
"419","Lasiurus_minor",0.154160583941606
"420","Myotis_ciliolabrum",0.154087591240876
"421","Myotis_pruinosus",0.154087591240876
"422","Rhogeessa_aeneus",0.154014598540146
"423","Hipposideros_beatus",0.153941605839416
"424","Pteropus_caniceps",0.153941605839416
"425","Kerivoula_muscina",0.153868613138686
"426","Nycteris_hispida",0.153722627737226
"427","Pteropus_niger",0.153722627737226
"428","Myotis_insularum",0.153576642335766
"429","Otomops_martiensseni",0.153576642335766
"430","Pteropus_capistratus",0.153576642335766
"431","Scoteanax_rueppellii",0.153576642335766
"432","Chaerephon_nigeriae",0.153503649635037
"433","Paranyctimene_raptor",0.153430656934307
"434","Rhogeessa_alleni",0.153357664233577
"435","Myotis_australis",0.153284671532847
"436","Myotis_stalkeri",0.153284671532847
"437","Scotophilus_robustus",0.153284671532847
"438","Rhogeessa_gracilis",0.153211678832117
"439","Pteropus_gilliardorum",0.153138686131387
"440","Chalinolobus_gouldii",0.153065693430657
"441","Pteropus_chrysoproctus",0.153065693430657
"442","Myotis_aelleni",0.152992700729927
"443","Pteropus_loochoensis",0.152919708029197
"444","Dobsonia_emersa",0.152846715328467
"445","Myotis_oreias",0.152700729927007
"446","Histiotus_laephotis",0.152627737226277
"447","Vespadelus_caurinus",0.152554744525547
"448","Arielulus_societatis",0.152554744525547
"449","Neopteryx_frosti",0.152554744525547
"450","Pipistrellus_wattsi",0.152554744525547
"451","Nyctophilus_bifax",0.152481751824818
"452","Nyctimene_albiventer",0.152408759124088
"453","Pteropus_melanopogon",0.152335766423358
"454","Nyctimene_aello",0.152262773722628
"455","Dobsonia_viridis",0.152189781021898
"456","Mops_mops",0.152189781021898
"457","Eptesicus_innoxius",0.152116788321168
"458","Melonycteris_melanops",0.152116788321168
"459","Scotorepens_greyii",0.152043795620438
"460","Histiotus_macrotus",0.151970802919708
"461","Nyctophilus_microtis",0.151970802919708
"462","Pteropus_insularis",0.151970802919708
"463","Lasiurus_castaneus",0.151897810218978
"464","Myotis_keenii",0.151897810218978
"465","Chalinolobus_picatus",0.151824817518248
"466","Cistugo_lesueuri",0.151824817518248
"467","Lasiurus_insularis",0.151824817518248
"468","Murina_ussuriensis",0.151824817518248
"469","Nyctimene_major",0.151824817518248
"470","Rhinopoma_hardwickii",0.151824817518248
"471","Dobsonia_beauforti",0.151751824817518
"472","Hipposideros_lekaguli",0.151751824817518
"473","Myotis_sodalis",0.151751824817518
"474","Nyctimene_rabori",0.151751824817518
"475","Mops_nanulus",0.151678832116788
"476","Pteropus_vetulus",0.151678832116788
"477","Scotorepens_orion",0.151605839416058
"478","Myotis_austroriparius",0.151532846715328
"479","Nyctimene_certans",0.151532846715328
"480","Nyctimene_draconilla",0.151532846715328
"481","Pteropus_mariannus",0.151532846715328
"482","Pteropus_pelewensis",0.151532846715328
"483","Rhinolophus_silvestris",0.151532846715328
"484","Euderma_maculatum",0.151459854014599
"485","Murina_puta",0.151459854014599
"486","Myotis_evotis",0.151240875912409
"487","Pteropus_aruensis",0.151240875912409
"488","Rhogeessa_mira",0.151021897810219
"489","Myotis_grisescens",0.150948905109489
"490","Pteropus_tonganus",0.150948905109489
"491","Pteralopex_atrata",0.150875912408759
"492","Latidens_salimalii",0.150729927007299
"493","Myotis_planiceps",0.150729927007299
"494","Myotis_septentrionalis",0.150729927007299
"495","Hipposideros_gigas",0.150656934306569
"496","Myotis_martiniquensis",0.150656934306569
"497","Rhinolophus_megaphyllus",0.150583941605839
"498","Dobsonia_inermis",0.15043795620438
"499","Pteropus_anetianus",0.15036496350365
"500","Tadarida_latouchei",0.15036496350365
"501","Vespadelus_vulturnus",0.15036496350365
"502","Myotis_vivesi",0.15029197080292
"503","Hipposideros_abae",0.15021897810219
"504","Nyctophilus_timoriensis",0.15021897810219
"505","Pteropus_ornatus",0.15021897810219
"506","Rhinopoma_microphyllum",0.15014598540146
"507","Cheiromeles_torquatus",0.15007299270073
"508","Pipistrellus_maderensis",0.15007299270073
"509","Pteropus_temminckii",0.15007299270073
"510","Vespadelus_baverstocki",0.15
"511","Vespadelus_finlaysoni",0.15
"512","Eptesicus_bobrinskoi",0.14992700729927
"513","Panthera_pardus",0.14992700729927
"514","Pipistrellus_endoi",0.14992700729927
"515","Syconycteris_hobbit",0.14992700729927
"516","Mops_demonstrator",0.14985401459854
"517","Hypsugo_vordermanni",0.14978102189781
"518","Myotis_lucifugus",0.14970802919708
"519","Nycticeius_cubanus",0.14970802919708
"520","Pteropus_poliocephalus",0.14963503649635
"521","Notopteris_neocaledonica",0.14956204379562
"522","Dobsonia_praedatrix",0.14956204379562
"523","Nyctimene_minutus",0.14956204379562
"524","Myotis_chiloensis",0.149489051094891
"525","Nycteris_grandis",0.149489051094891
"526","Lasiurus_salinae",0.149416058394161
"527","Mops_thersites",0.149416058394161
"528","Nyctimene_masalai",0.149343065693431
"529","Lasionycteris_noctivagans",0.149270072992701
"530","Kerivoula_agnella",0.149197080291971
"531","Plecotus_taivanus",0.149197080291971
"532","Lasiurus_pfeifferi",0.149124087591241
"533","Chaerephon_chapini",0.149051094890511
"534","Chaerephon_major",0.149051094890511
"535","Chaerephon_bemmeleni",0.148759124087591
"536","Nyctophilus_arnhemensis",0.148759124087591
"537","Myotis_findleyi",0.148686131386861
"538","Nyctophilus_gouldi",0.148467153284672
"539","Rhinolophus_hillorum",0.148467153284672
"540","Arielulus_cuprosus",0.148394160583942
"541","Melonycteris_woodfordi",0.148394160583942
"542","Syconycteris_carolinae",0.148394160583942
"543","Nyctalus_furvus",0.148102189781022
"544","Pteropus_rufus",0.148029197080292
"545","Murina_tenebrosa",0.147956204379562
"546","Nycteris_nana",0.147956204379562
"547","Nycticeius_humeralis",0.147956204379562
"548","Falsistrellus_tasmaniensis",0.147664233576642
"549","Plecotus_teneriffae",0.147664233576642
"550","Hesperoptenus_doriae",0.147591240875912
"551","Kerivoula_myrella",0.147518248175182
"552","Mops_brachypterus",0.147445255474453
"553","Myotis_atacamensis",0.147445255474453
"554","Pteropus_cognatus",0.147445255474453
"555","Alionycteris_paucidentata",0.147226277372263
"556","Myotis_peninsularis",0.147153284671533
"557","Dobsonia_moluccensis",0.147007299270073
"558","Emballonura_monticola",0.147007299270073
"559","Hipposideros_jonesi",0.147007299270073
"560","Eptesicus_japonensis",0.146934306569343
"561","Nycteris_macrotis",0.146934306569343
"562","Neoromicia_flavescens",0.146788321167883
"563","Nyctophilus_walkeri",0.146642335766423
"564","Chalinolobus_neocaledonicus",0.146569343065693
"565","Eptesicus_dimissus",0.146569343065693
"566","Lavia_frons",0.146569343065693
"567","Chalinolobus_morio",0.146277372262774
"568","Phoniscus_papuensis",0.146204379562044
"569","Hypsugo_joffrei",0.146131386861314
"570","Tadarida_ventralis",0.146131386861314
"571","Hipposideros_fulvus",0.146058394160584
"572","Nycteris_arge",0.146058394160584
"573","Eptesicus_tatei",0.145985401459854
"574","Rhinolophus_rufus",0.145985401459854
"575","Notopteris_macdonaldi",0.145912408759124
"576","Taphozous_mauritianus",0.145912408759124
"577","Nyctimene_robinsoni",0.145912408759124
"578","Miniopterus_medius",0.145693430656934
"579","Pteralopex_pulchra",0.145693430656934
"580","Vespadelus_darlingtoni",0.145547445255474
"581","Hipposideros_vittatus",0.145474452554745
"582","Nyctimene_malaitensis",0.145474452554745
"583","Rhinolophus_keyensis",0.145474452554745
"584","Vespadelus_pumilus",0.145401459854015
"585","Myotis_leibii",0.145328467153285
"586","Nyctimene_vizcaccia",0.145328467153285
"587","Rhinolophus_ruwenzorii",0.145182481751825
"588","Falsistrellus_mackenziei",0.144890510948905
"589","Taphozous_perforatus",0.144890510948905
"590","Glauconycteris_machadoi",0.144817518248175
"591","Chalinolobus_tuberculatus",0.144744525547445
"592","Histiotus_magellanicus",0.144744525547445
"593","Histiotus_alienus",0.144671532846715
"594","Mops_trevori",0.144379562043796
"595","Corynorhinus_rafinesquii",0.144306569343066
"596","Nyctimene_cyclotis",0.144233576642336
"597","Pteralopex_anceps",0.144233576642336
"598","Myopterus_daubentonii",0.144160583941606
"599","Hipposideros_turpis",0.143941605839416
"600","Miniopterus_australis",0.143941605839416
"601","Laephotis_namibensis",0.143868613138686
"602","Lasiurus_borealis",0.143868613138686
"603","Eptesicus_guadeloupensis",0.143795620437956
"604","Triaenops_persicus",0.143795620437956
"605","Rhogeessa_genowaysi",0.143576642335766
"606","Chalinolobus_dwyeri",0.143357664233577
"607","Lasiurus_degelidus",0.143211678832117
"608","Tadarida_insignis",0.143211678832117
"609","Coleura_afra",0.143138686131387
"610","Scotophilus_borbonicus",0.143065693430657
"611","Pharotis_imogene",0.142773722627737
"612","Vespadelus_regulus",0.142773722627737
"613","Hipposideros_megalotis",0.142700729927007
"614","Rhinolophus_canuti",0.142554744525547
"615","Rhinolophus_maclaudi",0.142554744525547
