"","host","virus","presence","suitability"
"199","Scotophilus leucogaster","Betacoronavirus",1,7.69740764335897e+97
"3526","Scotophilus nigrita","Betacoronavirus",0,5.71404081122057e+97
"3197","Neoromicia rendalli","Betacoronavirus",0,4.95834723644781e+97
"2623","Barbastella barbastellus","Betacoronavirus",0,4.76908178640011e+97
"3525","Scotophilus kuhlii","Betacoronavirus",0,4.05027710547611e+97
"3527","Scotophilus nucella","Betacoronavirus",0,2.42672666345321e+97
"3000","Miniopterus fraterculus","Betacoronavirus",0,8.06423252560641e+96
"3018","Molossops neglectus","Betacoronavirus",0,5.69846180450342e+96
"3014","Miniopterus shortridgei","Betacoronavirus",0,4.86466897273127e+96
"153","Hipposideros armiger","Betacoronavirus",1,3.55148380688712e+96
"3528","Scotophilus nux","Betacoronavirus",0,2.31624456618618e+96
"139","Cynopterus brachyotis","Betacoronavirus",1,2.27222137981864e+96
"3523","Scotophilus collinus","Betacoronavirus",0,1.63215596319267e+96
"3522","Scotophilus celebensis","Betacoronavirus",0,1.54670223666209e+96
"2692","Cynomops paranus","Betacoronavirus",0,5.35775632584242e+95
"2689","Cynomops abrasus","Betacoronavirus",0,4.34334325014756e+95
"140","Cynopterus horsfieldii","Betacoronavirus",1,3.2355217871079e+95
"2693","Cynomops planirostris","Betacoronavirus",0,1.50203479975792e+95
"2695","Cynopterus minutus","Betacoronavirus",0,1.48913720439813e+95
"2691","Cynomops mexicanus","Betacoronavirus",0,1.06067919812286e+95
"2586","Anoura caudifer","Betacoronavirus",0,8.07032819967568e+94
"3497","Rousettus linduensis","Betacoronavirus",0,7.00860064945056e+94
"2587","Anoura cultrata","Betacoronavirus",0,5.44368063365456e+94
"3019","Molossops temminckii","Betacoronavirus",0,5.39395856316538e+94
"2699","Desmodus rotundus","Betacoronavirus",0,3.40747459687069e+94
"2618","Aselliscus tricuspidatus","Betacoronavirus",0,3.29711981839714e+94
"3017","Molossops mattogrossensis","Betacoronavirus",0,2.68088793465984e+94
"3015","Miniopterus tristis","Betacoronavirus",0,2.63657270095805e+94
"2688","Craseonycteris thonglongyai","Betacoronavirus",0,2.37887900759062e+94
"3499","Rousettus obliviosus","Betacoronavirus",0,2.37555332650029e+94
"3013","Miniopterus robustior","Betacoronavirus",0,1.88641370571726e+94
"171","Nyctalus noctula","Betacoronavirus",1,1.78979681458158e+94
"141","Cynopterus sphinx","Betacoronavirus",1,1.7395733881657e+94
"3016","Molossops aequatorianus","Betacoronavirus",0,1.58094576476987e+94
"3543","Sturnira lilium","Betacoronavirus",0,1.51285009713515e+94
"3559","Tadarida brasiliensis","Betacoronavirus",0,1.1043660974729e+94
"2696","Cynopterus nusatenggara","Betacoronavirus",0,9.50407722124899e+93
"3214","Nycteris gambiensis","Betacoronavirus",0,7.69568878992637e+93
"3496","Rousettus lanosus","Betacoronavirus",0,5.21370095808874e+93
"2690","Cynomops greenhalli","Betacoronavirus",0,4.23236301292736e+93
"3315","Pipistrellus subflavus","Betacoronavirus",0,3.69942083512814e+93
"3530","Scotophilus viridis","Betacoronavirus",0,1.71128473399958e+93
"3501","Saccolaimus flaviventris","Betacoronavirus",0,1.51650539107918e+93
"2697","Cynopterus titthaecheilus","Betacoronavirus",0,1.22523695429378e+93
"3590","Triaenops rufus","Betacoronavirus",0,7.22412655416465e+92
"3529","Scotophilus robustus","Betacoronavirus",0,6.84926525049101e+92
"3589","Triaenops furculus","Betacoronavirus",0,3.43058800349868e+92
"2700","Diaemus youngi","Betacoronavirus",0,2.99547808216738e+92
"3213","Nycteris aurita","Betacoronavirus",0,1.81463887177337e+92
"2687","Corynorhinus townsendii","Betacoronavirus",0,1.560886839979e+92
"2613","Artibeus jamaicensis","Betacoronavirus",0,1.04662088632677e+92
"3500","Rousettus spinalatus","Betacoronavirus",0,8.87632135760602e+91
"3207","Nyctalus furvus","Betacoronavirus",0,6.34116699078061e+91
"3211","Nyctalus plancyi","Betacoronavirus",0,4.43886829148353e+91
"3208","Nyctalus lasiopterus","Betacoronavirus",0,3.14682670476002e+91
"3576","Taphozous melanopogon","Betacoronavirus",0,2.58194908326049e+91
"2812","Hesperoptenus tomesi","Betacoronavirus",0,2.51307271438107e+91
"2698","Cyttarops alecto","Betacoronavirus",0,1.73393080627593e+91
"3206","Nyctalus azoreum","Betacoronavirus",0,1.46207890131692e+91
"3319","Platalina genovensium","Betacoronavirus",0,1.38628846052555e+91
"2750","Eptesicus fuscus","Betacoronavirus",0,9.28932748618519e+90
"3215","Nycteris grandis","Betacoronavirus",0,7.9235821642899e+90
"2619","Balantiopteryx infusca","Betacoronavirus",0,7.4179579868607e+90
"3524","Scotophilus heathii","Betacoronavirus",0,7.4179579868607e+90
"3212","Nycteris arge","Betacoronavirus",0,3.03668906419723e+90
"3498","Rousettus madagascariensis","Betacoronavirus",0,1.24183131796998e+90
"3026","Molossus rufus","Betacoronavirus",0,1.10568892145278e+90
"2799","Glossophaga soricina","Betacoronavirus",0,9.06206367446429e+89
"2814","Hipposideros ater","Betacoronavirus",0,8.49783782978691e+89
"3539","Sturnira aratathomasi","Betacoronavirus",0,8.11162131182855e+89
"3548","Sturnira mordax","Betacoronavirus",0,8.06100532833965e+89
"3542","Sturnira erythromos","Betacoronavirus",0,8.04589026654614e+89
"3540","Sturnira bidens","Betacoronavirus",0,7.3137830678944e+89
"3544","Sturnira ludovici","Betacoronavirus",0,7.13014180972086e+89
"2813","Hipposideros abae","Betacoronavirus",0,6.5861792140786e+89
"177","Pipistrellus pipistrellus","Betacoronavirus",1,6.48332050189216e+89
"3378","Pteropus lylei","Betacoronavirus",0,5.93917873913261e+89
"2807","Harpyionycteris whiteheadi","Betacoronavirus",0,5.90424413220945e+89
"3552","Sturnira tildae","Betacoronavirus",0,5.73488010663536e+89
"200","Taphozous perforatus","Betacoronavirus",1,5.51595794246946e+89
"2809","Hesperoptenus doriae","Betacoronavirus",0,5.39729731700515e+89
"2607","Artibeus fraterculus","Betacoronavirus",0,2.72084810221072e+89
"3366","Pteropus fundatus","Betacoronavirus",0,2.63998071293443e+89
"170","Neoromicia capensis","Betacoronavirus",1,2.27527639099237e+89
"3161","Myotis rosseti","Betacoronavirus",0,2.27527639099237e+89
"2808","Hesperoptenus blanfordi","Betacoronavirus",0,2.25102748490581e+89
"2686","Corynorhinus rafinesquii","Betacoronavirus",0,2.15872307310741e+89
"3382","Pteropus melanopogon","Betacoronavirus",0,1.93695036814796e+89
"3565","Tadarida teniotis","Betacoronavirus",0,1.87572696135142e+89
"3557","Tadarida aegyptiaca","Betacoronavirus",0,1.87053304181635e+89
"3188","Natalus tumidirostris","Betacoronavirus",0,1.47369718383837e+89
"3374","Pteropus leucopterus","Betacoronavirus",0,1.04574984609712e+89
"3126","Myotis insularum","Betacoronavirus",0,1.0434775185582e+89
"3566","Tadarida ventralis","Betacoronavirus",0,8.79350225435672e+88
"2694","Cynopterus luzoniensis","Betacoronavirus",0,8.4038772205442e+88
"3120","Myotis hajastanicus","Betacoronavirus",0,8.07572645169296e+88
"3551","Sturnira thomasi","Betacoronavirus",0,8.01672198737308e+88
"3318","Pipistrellus westralis","Betacoronavirus",0,7.76434096218718e+88
"3558","Tadarida australis","Betacoronavirus",0,7.74100217498779e+88
"3323","Platyrrhinus chocoensis","Betacoronavirus",0,7.37343059452651e+88
"2810","Hesperoptenus gaskelli","Betacoronavirus",0,6.4239229560752e+88
"3560","Tadarida fulminans","Betacoronavirus",0,4.7035680028256e+88
"3550","Sturnira oporaphilum","Betacoronavirus",0,4.26691040571044e+88
"135","Artibeus phaeotis","Betacoronavirus",1,4.05803578855966e+88
"3461","Rhinolophus ruwenzorii","Betacoronavirus",0,4.05803578855966e+88
"3132","Myotis longipes","Betacoronavirus",0,3.89063483864238e+88
"2650","Chaerephon pumilus","Betacoronavirus",0,3.09474021944557e+88
"3563","Tadarida latouchei","Betacoronavirus",0,2.98693657038805e+88
"2811","Hesperoptenus tickelli","Betacoronavirus",0,2.31376941161001e+88
"3112","Myotis fimbriatus","Betacoronavirus",0,2.11112078146619e+88
"3145","Myotis nattereri","Betacoronavirus",0,2.11112078146619e+88
"3173","Myotis velifer","Betacoronavirus",0,2.11112078146619e+88
"3321","Platyrrhinus aurarius","Betacoronavirus",0,1.83658128650796e+88
"2614","Artibeus toltecus","Betacoronavirus",0,1.55664809998269e+88
"3432","Rhinolophus eloquens","Betacoronavirus",0,1.50808364640895e+88
"3458","Rhinolophus robinsoni","Betacoronavirus",0,1.50808364640895e+88
"166","Myotis dasycneme","Betacoronavirus",1,1.40891517370947e+88
"2620","Balantiopteryx io","Betacoronavirus",0,1.40891517370947e+88
"3139","Myotis moluccarum","Betacoronavirus",0,1.40891517370947e+88
"3167","Myotis siligorensis","Betacoronavirus",0,1.40891517370947e+88
"3157","Myotis pruinosus","Betacoronavirus",0,1.29675035433024e+88
"3187","Natalus stramineus","Betacoronavirus",0,1.29675035433024e+88
"3106","Myotis cobanensis","Betacoronavirus",0,1.11703185463123e+88
"3136","Myotis macrotarsus","Betacoronavirus",0,1.11703185463123e+88
"3165","Myotis septentrionalis","Betacoronavirus",0,1.11703185463123e+88
"3194","Neoromicia helios","Betacoronavirus",0,1.11703185463123e+88
"3190","Neopteryx frosti","Betacoronavirus",0,1.09094512805572e+88
"3121","Myotis hasseltii","Betacoronavirus",0,1.0247266890014e+88
"3314","Pipistrellus sturdeei","Betacoronavirus",0,9.6272143608393e+87
"178","Pipistrellus pygmaeus","Betacoronavirus",1,9.54789062033995e+87
"165","Mops condylurus","Betacoronavirus",1,9.35615719956309e+87
"3328","Platyrrhinus recifinus","Betacoronavirus",0,8.50142930030521e+87
"3465","Rhinolophus shortridgei","Betacoronavirus",0,8.25715408707083e+87
"3186","Natalus primus","Betacoronavirus",0,8.00025791423772e+87
"3324","Platyrrhinus dorsalis","Betacoronavirus",0,7.80385551424671e+87
"2706","Dobsonia anderseni","Betacoronavirus",0,7.40856589875907e+87
"2612","Artibeus inopinatus","Betacoronavirus",0,6.91981759366151e+87
"3317","Pipistrellus wattsi","Betacoronavirus",0,6.91981759366151e+87
"136","Aselliscus stoliczkanus","Betacoronavirus",1,6.39328419227578e+87
"3437","Rhinolophus hildebrandtii","Betacoronavirus",0,6.39328419227578e+87
"3464","Rhinolophus shameli","Betacoronavirus",0,6.39328419227578e+87
"176","Pipistrellus nathusii","Betacoronavirus",1,5.70085513538668e+87
"3439","Rhinolophus hillorum","Betacoronavirus",0,4.83327691528737e+87
"3467","Rhinolophus silvestris","Betacoronavirus",0,4.83327691528737e+87
"3541","Sturnira bogotensis","Betacoronavirus",0,4.57101810955245e+87
"3307","Pipistrellus nanulus","Betacoronavirus",0,4.17251083800913e+87
"3115","Myotis fortidens","Betacoronavirus",0,4.08414093024e+87
"3147","Myotis nigricans","Betacoronavirus",0,4.08414093024e+87
"3175","Myotis volans","Betacoronavirus",0,4.08414093024e+87
"3326","Platyrrhinus infuscus","Betacoronavirus",0,4.07221453866449e+87
"169","Myotis ricketti","Betacoronavirus",1,4.0292128396237e+87
"3131","Myotis levis","Betacoronavirus",0,4.0292128396237e+87
"3189","Neonycteris pusilla","Betacoronavirus",0,4.0292128396237e+87
"3325","Platyrrhinus helleri","Betacoronavirus",0,3.60340586005101e+87
"3164","Myotis scotti","Betacoronavirus",0,3.40043273122838e+87
"3113","Myotis findleyi","Betacoronavirus",0,3.37391525530264e+87
"3561","Tadarida insignis","Betacoronavirus",0,3.16634061580667e+87
"3320","Platymops setiger","Betacoronavirus",0,2.95287177917824e+87
"180","Pteronotus davyi","Betacoronavirus",1,2.83957011608439e+87
"3327","Platyrrhinus lineatus","Betacoronavirus",0,2.74148517877336e+87
"192","Rhinolophus rex","Betacoronavirus",1,2.58310678944877e+87
"3431","Rhinolophus denti","Betacoronavirus",0,2.58310678944877e+87
"3545","Sturnira luisi","Betacoronavirus",0,2.4756961634538e+87
"2942","Lasiurus xanthinus","Betacoronavirus",0,2.2761277442078e+87
"3562","Tadarida kuboriensis","Betacoronavirus",0,2.24293866090522e+87
"3309","Pipistrellus paterculus","Betacoronavirus",0,2.22715991809013e+87
"138","Chaerephon plicatus","Betacoronavirus",1,2.02925989173167e+87
"2948","Lichonycteris obscura","Betacoronavirus",0,1.97860587833458e+87
"3413","Pteropus woodfordi","Betacoronavirus",0,1.77860972441079e+87
"3103","Myotis chiloensis","Betacoronavirus",0,1.6048966250447e+87
"3134","Myotis macrodactylus","Betacoronavirus",0,1.6048966250447e+87
"3163","Myotis schaubi","Betacoronavirus",0,1.6048966250447e+87
"3192","Neoromicia flavescens","Betacoronavirus",0,1.6048966250447e+87
"2609","Artibeus gnomus","Betacoronavirus",0,1.49601730677248e+87
"3128","Myotis keenii","Betacoronavirus",0,1.49601730677248e+87
"3156","Myotis planiceps","Betacoronavirus",0,1.49601730677248e+87
"3185","Natalus major","Betacoronavirus",0,1.49601730677248e+87
"3105","Myotis ciliolabrum","Betacoronavirus",0,1.49356828993611e+87
"3135","Myotis macropus","Betacoronavirus",0,1.49356828993611e+87
"3193","Neoromicia guineensis","Betacoronavirus",0,1.49356828993611e+87
"2705","Diphylla ecaudata","Betacoronavirus",0,1.48984588380588e+87
"2615","Artibeus watsoni","Betacoronavirus",0,1.18288948956733e+87
"3434","Rhinolophus formosae","Betacoronavirus",0,1.18288948956733e+87
"3462","Rhinolophus sakejiensis","Betacoronavirus",0,1.18288948956733e+87
"3433","Rhinolophus euryotis","Betacoronavirus",0,1.1135015296516e+87
"3460","Rhinolophus rufus","Betacoronavirus",0,1.1135015296516e+87
"3365","Pteropus faunulus","Betacoronavirus",0,1.09079097839779e+87
"3394","Pteropus poliocephalus","Betacoronavirus",0,1.09079097839779e+87
"3421","Rhinolophus bocharicus","Betacoronavirus",0,1.09079097839779e+87
"3329","Platyrrhinus umbratus","Betacoronavirus",0,1.08385587397126e+87
"3306","Pipistrellus minahassae","Betacoronavirus",0,1.06464527762741e+87
"2945","Leptonycteris curasoae","Betacoronavirus",0,9.8452890871513e+86
"3588","Triaenops auritus","Betacoronavirus",0,9.77317134634507e+86
"3546","Sturnira magna","Betacoronavirus",0,9.62015833133624e+86
"3133","Myotis lucifugus","Betacoronavirus",0,9.03455235778977e+86
"3158","Myotis punicus","Betacoronavirus",0,8.36586826953758e+86
"3151","Myotis oxygnathus","Betacoronavirus",0,8.04076563288952e+86
"3209","Nyctalus leisleri","Betacoronavirus",0,6.60785578912635e+86
"3446","Rhinolophus maclaudi","Betacoronavirus",0,6.21614012032046e+86
"3473","Rhinolophus trifoliatus","Betacoronavirus",0,6.21614012032046e+86
"167","Myotis daubentonii","Betacoronavirus",1,6.01350363304807e+86
"3140","Myotis montivagus","Betacoronavirus",0,6.01350363304807e+86
"3168","Myotis simus","Betacoronavirus",0,6.01350363304807e+86
"3316","Pipistrellus tenuis","Betacoronavirus",0,5.79233357140424e+86
"3116","Myotis frater","Betacoronavirus",0,5.78274558999193e+86
"3146","Myotis nesopolus","Betacoronavirus",0,5.49495977997691e+86
"3174","Myotis vivesi","Betacoronavirus",0,5.49495977997691e+86
"3311","Pipistrellus rueppellii","Betacoronavirus",0,5.10060018783315e+86
"3182","Myzopoda aurita","Betacoronavirus",0,5.09832274570884e+86
"2749","Eptesicus furinalis","Betacoronavirus",0,4.70341589407394e+86
"3435","Rhinolophus fumigatus","Betacoronavirus",0,4.44854948642166e+86
"3442","Rhinolophus keyensis","Betacoronavirus",0,3.97258958079029e+86
"2806","Harpyionycteris celebensis","Betacoronavirus",0,3.87262098013683e+86
"2939","Lasiurus salinae","Betacoronavirus",0,3.72351969445276e+86
"183","Pteropus giganteus","Betacoronavirus",1,3.66036048124271e+86
"3395","Pteropus pselaphon","Betacoronavirus",0,3.66036048124271e+86
"3422","Rhinolophus borneensis","Betacoronavirus",0,3.66036048124271e+86
"3578","Taphozous theobaldi","Betacoronavirus",0,3.27064973240297e+86
"189","Rhinolophus hipposideros","Betacoronavirus",1,3.17930458141766e+86
"3468","Rhinolophus simulator","Betacoronavirus",0,3.17930458141766e+86
"3177","Myotis yanbarensis","Betacoronavirus",0,3.04768227549411e+86
"3159","Myotis ridleyi","Betacoronavirus",0,3.01989246130583e+86
"3444","Rhinolophus lepidus","Betacoronavirus",0,3.00350577289206e+86
"3459","Rhinolophus rouxii","Betacoronavirus",0,2.99865316651853e+86
"2933","Lasiurus ega","Betacoronavirus",0,2.84555131209654e+86
"2604","Artibeus cinereus","Betacoronavirus",0,2.72759934320588e+86
"3036","Mops nanulus","Betacoronavirus",0,2.72759934320588e+86
"3148","Myotis nipalensis","Betacoronavirus",0,2.70028884497347e+86
"186","Rhinolophus clivosus","Betacoronavirus",1,2.28253689827771e+86
"3451","Rhinolophus megaphyllus","Betacoronavirus",0,2.2504645049189e+86
"3472","Rhinolophus swinnyi","Betacoronavirus",0,2.03828743976043e+86
"3122","Myotis hermani","Betacoronavirus",0,2.03519508310759e+86
"3180","Mystacina robusta","Betacoronavirus",0,2.03519508310759e+86
"3383","Pteropus melanotus","Betacoronavirus",0,1.89578448072606e+86
"3409","Pteropus ualanus","Betacoronavirus",0,1.89578448072606e+86
"3450","Rhinolophus marshalli","Betacoronavirus",0,1.69825798556667e+86
"2617","Asellia tridens","Betacoronavirus",0,1.54422034736077e+86
"3436","Rhinolophus guineensis","Betacoronavirus",0,1.54422034736077e+86
"3463","Rhinolophus sedulus","Betacoronavirus",0,1.54422034736077e+86
"193","Rhinolophus thomasi","Betacoronavirus",1,1.53892194449775e+86
"191","Rhinolophus monoceros","Betacoronavirus",1,1.46194200181249e+86
"3577","Taphozous nudiventris","Betacoronavirus",0,1.25449521186952e+86
"2797","Glossophaga longirostris","Betacoronavirus",0,1.25002178573319e+86
"2616","Asellia patrizii","Betacoronavirus",0,1.24020993120404e+86
"3388","Pteropus ocularis","Betacoronavirus",0,1.16849127244851e+86
"3415","Pygoderma bilabiatum","Betacoronavirus",0,1.16849127244851e+86
"2946","Leptonycteris nivalis","Betacoronavirus",0,1.16191885066961e+86
"3123","Myotis horsfieldii","Betacoronavirus",0,1.03587369879434e+86
"3152","Myotis oxyotus","Betacoronavirus",0,1.03587369879434e+86
"3181","Mystacina tuberculata","Betacoronavirus",0,1.03587369879434e+86
"190","Rhinolophus mehelyi","Betacoronavirus",1,1.0085689609433e+86
"134","Artibeus obscurus","Betacoronavirus",1,9.56064224055793e+85
"3031","Mops congicus","Betacoronavirus",0,8.87255608786117e+85
"3035","Mops mops","Betacoronavirus",0,8.58091978166638e+85
"2940","Lasiurus seminolus","Betacoronavirus",0,8.11012644244152e+85
"3549","Sturnira nana","Betacoronavirus",0,7.66390478286013e+85
"3384","Pteropus molossinus","Betacoronavirus",0,7.58089080748975e+85
"3410","Pteropus vampyrus","Betacoronavirus",0,7.58089080748975e+85
"3124","Myotis hosonoi","Betacoronavirus",0,7.25434809076463e+85
"3153","Myotis ozensis","Betacoronavirus",0,7.25434809076463e+85
"3363","Pteropus conspicillatus","Betacoronavirus",0,6.55290451060862e+85
"3357","Pteropus banakrisi","Betacoronavirus",0,6.49273935403064e+85
"3358","Pteropus brunneus","Betacoronavirus",0,6.40813579109888e+85
"2788","Glauconycteris kenyacola","Betacoronavirus",0,5.99769979475317e+85
"3361","Pteropus chrysoproctus","Betacoronavirus",0,5.96598041756301e+85
"2934","Lasiurus egregius","Betacoronavirus",0,5.95524162558056e+85
